,id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
4224,1.076608360951036e+19,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c4b9e8e,9e3836ff,1,0,22832,320,50,2647,2,39,100148,23
4225,1.0766214963689366e+19,14103100,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2cafc8b2,5ec45883,1,0,19771,320,50,2227,0,935,100074,48
4226,1.0766285344710435e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd996c90,ecb851b2,1,0,22104,320,50,2545,0,431,-1,221
4227,1.0766957199890559e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,26f0aceb,7801e8d9,0f2161f8,a99f214a,1aaced35,36b67a2a,1,0,21706,320,50,2498,3,41,100111,61
4228,1.076698709039249e+19,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,a9eaf1cb,7801e8d9,0f2161f8,599fb4bc,1579ab91,8803c3d6,5,0,20285,728,90,2325,3,801,-1,42
4229,1.0767062971320713e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,5db079b5,1,2,22254,320,50,2545,0,431,-1,221
4230,1.0767112369002695e+19,14103100,1002,0,887a4754,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5312f604,4740fd92,4042e175,0,0,22701,320,50,2624,0,35,100081,221
4231,1.0767290697821207e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d78d9433,158e4944,1,0,23161,320,50,2667,0,47,-1,221
4232,1.0767386366337552e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6cf7598e,f39b265e,1,0,22676,320,50,2616,0,35,100084,51
4233,1.0767426366510158e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,0eb85acd,84fafc77,877bb785,1,3,17212,320,50,1887,3,39,-1,23
4234,1.0767499071174222e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,21a74065,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
4235,1.0767551892303184e+19,14103100,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,09a7e1b8,baf44d2b,23c526cf,0,0,23757,320,50,2724,0,291,100083,253
4236,1.0767574857751024e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,f0ed2de8,d787e91b,1,0,23866,320,50,2736,0,33,100171,246
4237,1.07682447047862e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80a91019,d787e91b,1,0,22261,320,50,2545,0,431,-1,221
4238,1.0768458041484308e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,11d5b277,d056b4bf,1,0,21611,320,50,2480,3,299,100111,61
4239,1.0769020444793106e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b5496e5,0a10024e,1,0,22254,320,50,2545,0,431,100084,221
4240,1.0769138351998867e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e93a860,8a4875bd,1,0,15704,320,50,1722,0,35,100083,79
4241,1.0770187877769744e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44dcea5b,36d749e5,1,0,22676,320,50,2616,0,35,-1,51
4242,1.0770209131416656e+19,14103100,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3f13615a,977a2929,1,2,19772,320,50,2227,0,935,-1,48
4243,1.0770344468174834e+19,14103100,1005,0,47753f16,9ece7167,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94f138d2,b4d21d55,1,2,23725,320,50,2716,3,47,100194,23
4244,1.0770453648204468e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,1ac46ae4,76f67383,1,0,23866,320,50,2736,0,33,100171,246
4245,1.077049029893213e+19,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,11c12eb4,36d749e5,1,0,17753,320,50,1993,2,1063,-1,33
4246,1.0770719483643388e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9f6bbbbc,1c6a881d,1,2,23160,320,50,2667,0,47,-1,221
4247,1.0770778129795517e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,b6d87c0a,542422a7,1,0,19743,320,50,2264,3,425,100000,61
4248,1.0770815890399586e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,644cb0b0,ae637522,8ded1f7a,a99f214a,18d55415,e1eae715,1,0,15840,320,50,1741,3,175,100113,100
4249,1.0770898744229712e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7f5438a6,553f099b,1,0,22261,320,50,2545,0,431,100084,221
4250,1.0771002940116701e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47328797,3bc980aa,1,0,22261,320,50,2545,0,431,100084,221
4251,1.0771050742851887e+19,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,df8bb164,526fa832,1,0,23722,320,50,2716,3,47,-1,23
4252,1.0771144086539299e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,82bc3cc4,bbeedfee,1,0,19743,320,50,2264,3,425,100000,61
4253,1.0771153620888377e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,938bbc5e,4ea23a13,1,0,22261,320,50,2545,0,431,-1,221
4254,1.0771314704424483e+19,14103100,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,0616199a,8a4875bd,1,0,20969,320,50,2372,0,813,-1,46
4255,1.0771969434834244e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,56a857a5,38a73904,1,0,23866,320,50,2736,0,33,100171,246
4256,1.077196985975719e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,295f0eaa,c5cc73c1,1,0,22676,320,50,2616,0,35,-1,51
4257,1.07720248817347e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,53cc05f7,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
4258,1.077204157458068e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,67431d26,c6263d8a,1,3,23224,320,50,2676,0,299,100176,221
4259,1.077213871886242e+19,14103100,1012,1,c52338a7,c4e18dd6,dedf689d,ecad2386,7801e8d9,07d7df22,a99f214a,cdec1ad4,a8735f2a,1,0,23725,320,50,2716,3,47,-1,23
4260,1.077217062642457e+19,14103100,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5d55bad5,5db079b5,1,2,23015,320,50,2658,3,35,100148,23
4261,1.077224105853187e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39ce60cd,1f0bc64f,1,0,22676,320,50,2616,0,35,100083,51
4262,1.0772528451275643e+19,14103100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7439f2e5,c6520046,1,0,20632,320,50,2374,3,39,100210,23
4263,1.0773219877043554e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7818404b,c01fd4e5,1,2,23866,320,50,2736,0,33,100170,246
4264,1.0773234815261661e+19,14103100,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,0dc94667,7828ea41,4082ae6a,0,0,22170,320,50,2553,2,167,-1,23
4265,1.0773278231824366e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,cbc492f6,cd63b0bb,1,0,20508,320,50,2351,3,163,-1,61
4266,1.0773604626087391e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,12345cd5,15a4af7e,1,0,23866,320,50,2736,0,33,100171,246
4267,1.0773953204812153e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d82523d8,aaffed8f,1,0,22676,320,50,2616,0,35,-1,51
4268,1.0774014338217325e+19,14103100,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,72f5925c,76dc4769,1,0,17893,320,50,2039,2,39,-1,32
4269,1.077402063644133e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,96207cdd,321f8b9d,1,0,23866,320,50,2736,0,33,100170,246
4270,1.0774314635078506e+19,14103100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,adcb08ec,7abbbd5c,1,0,23722,320,50,2716,3,47,-1,23
4271,1.0774576642719801e+19,14103100,1002,0,97b6e615,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,388836ad,5fd705b1,373ecbe6,0,0,23438,320,50,2684,2,1327,-1,52
4272,1.077468942963085e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b83df3d2,fa61e8fe,1,0,23160,320,50,2667,0,47,-1,221
4273,1.077490305373506e+19,14103100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef5b5c9c,d4897fef,1,0,20214,320,50,2316,0,167,100081,16
4274,1.0775226251031624e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2c8fcf28,24f6b932,1,0,22607,300,250,2610,3,167,100200,23
4275,1.0775259513092608e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,52eaacbe,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
4276,1.0775643931234976e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f537d665,0ebb2d8a,1,0,22257,320,50,2545,0,431,100084,221
4277,1.077578820937495e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6752c29e,d5db24c3,1,0,22676,320,50,2616,0,35,-1,51
4278,1.0776334020149756e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,9624d7e8,df6b3149,109f35ad,1,0,16859,320,50,1887,3,39,100200,23
4279,1.0776449384630895e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,53bf9bd5,31f8e95a,00e71d3a,1,0,23635,320,50,2708,2,39,-1,23
4280,1.0776478247321313e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,af4d28a2,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
4281,1.0776735620444783e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7ed30f6c,e7816ba8,1,0,20633,320,50,2374,3,39,-1,23
4282,1.0776924789629334e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,99240ae4,5edf8166,1560ce17,1,2,21611,320,50,2480,3,299,100111,61
4283,1.0776962304514247e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,8e0c9d81,4ea23a13,1,2,24008,320,50,2749,0,43,100176,221
4284,1.0777337686304778e+19,14103100,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2abdae78,1ccc7835,1,0,23995,320,50,2748,0,35,100130,79
4285,1.077821054008997e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,c17aef51,ef726eae,1,3,23737,320,50,2676,0,299,100176,221
4286,1.0778479317076349e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fd806484,f39b265e,1,0,22676,320,50,2616,0,35,100084,51
4287,1.0778609203234857e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2b6d63c1,0153a639,1,0,22676,320,50,2616,0,35,100083,51
4288,1.077864506739186e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,96a7c171,1,0,22676,320,50,2616,0,35,-1,51
4289,1.0778749366992212e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,7d0d8168,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
4290,1.0778855595903541e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1566fcc9,275fc61c,1,0,22676,320,50,2616,0,35,-1,51
4291,1.0779059853869707e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ba24ae4c,5096d134,1,0,22813,320,50,2647,2,39,100148,23
4292,1.0779106982794007e+19,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7d0f040,03bef39f,1,0,17753,320,50,1993,2,1063,100084,33
4293,1.0779283694433985e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a93e4edc,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
4294,1.0779319936000905e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b799e69,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
4295,1.0779687138056843e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,155a08d7,4ea23a13,1,0,23161,320,50,2667,0,47,-1,221
4296,1.0779766028150622e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a576148b,d056b4bf,1,0,21611,320,50,2480,3,299,100111,61
4297,1.0779896082742161e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,13799c59,ae637522,0f2161f8,a99f214a,37d848f6,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
4298,1.0779915173011018e+19,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,58ff6932,7801e8d9,4ce2e9fc,fdf5dec3,5bfc9619,a4b0a5ea,4,3,12469,320,50,1272,3,303,-1,15
4299,1.0780379328168899e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,8d8ed5e8,2347f47a,0f2161f8,a99f214a,0dfe0525,a5a2318d,1,0,22164,300,250,2553,2,167,-1,23
4300,1.0780422721792025e+19,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f127f1ae,5db079b5,1,2,22814,320,50,2647,2,39,100148,23
4301,1.078091226106334e+19,14103100,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8021e76d,76dc4769,1,0,17894,320,50,2039,2,39,-1,32
4302,1.0780936279446739e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,a13b2778,4ea23a13,1,3,24002,320,50,2749,0,43,100176,221
4303,1.0781159887722734e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,208119d5,975a4e58,1,2,23739,320,50,2676,0,299,100176,221
4304,1.0781776474734242e+19,14103100,1005,0,d5d760f7,cf35f82f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3934fd04,cbb77256,1,0,23995,320,50,2748,0,35,-1,79
4305,1.0781982084138185e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,984f0f36,38a73904,1,0,23866,320,50,2736,0,33,100170,246
4306,1.0782152711678182e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,e93fb120,2ea4f8ba,1,0,23866,320,50,2736,0,33,100170,246
4307,1.0782323333423555e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,711ee120,1,0,22254,320,50,2545,0,431,-1,221
4308,1.07824666606188e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f2587e43,7dc3b26e,1,0,22676,320,50,2616,0,35,-1,51
4309,1.078265193771933e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0cdc6fcc,c6263d8a,1,0,22676,320,50,2616,0,35,-1,51
4310,1.0782788407647818e+19,14103100,1002,0,43907498,645c06d3,50e219e0,ecad2386,7801e8d9,07d7df22,af9f0a85,039cbed8,68df2e72,0,0,15705,320,50,1722,0,35,-1,79
4311,1.0782801236548952e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0506042e,36d749e5,1,0,22676,320,50,2616,0,35,-1,51
4312,1.0782946597389105e+18,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,f964e538,621cbc46,f07e20f8,4,3,20751,320,50,1895,0,681,100028,101
4313,1.0783092163586167e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,235c0b5c,1c12f68a,be6db1d7,1,0,6559,320,50,571,2,39,-1,32
4314,1.0783139061787679e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,41211aa5,1f0bc64f,1,0,23866,320,50,2736,0,33,100171,246
4315,1.0783209920333517e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,835ea7c0,9d315ad3,a5bce124,1,0,22813,320,50,2647,2,39,100148,23
4316,1.078336621993419e+19,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,358edb40,8b1aa260,1,0,20346,300,250,2331,2,39,-1,23
4317,1.0783510169269203e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1186cd77,2be58236,0af36777,1,0,22931,320,50,2652,0,171,100248,94
4318,1.0783702865550942e+19,14103100,1002,0,9578c4f5,750413f7,50e219e0,ecad2386,7801e8d9,07d7df22,fdc5f75d,d38c0263,08ac11ab,0,0,22700,320,50,2624,0,35,-1,221
4319,1.0783703939581112e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0474f659,36d749e5,1,0,22676,320,50,2616,0,35,-1,51
4320,1.0783799930185445e+18,14103100,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,3ea34c38,15422051,6f856677,0,0,23764,300,50,2724,0,291,100084,253
4321,1.0783833611443007e+19,14103100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d902557b,051263ee,1,0,19772,320,50,2227,0,935,100077,48
4322,1.078434229000162e+19,14103100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fadf993c,8b65b455,1,0,23368,320,50,2680,3,815,100156,42
4323,1.0784457259930198e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dd8a708b,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
4324,1.0784556146554644e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4a8eec4d,1a582245,2d6d7ae9,1,2,22823,320,50,2648,3,39,100148,23
4325,1.0784632370562955e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1e0cd8a2,8a4875bd,1,0,15707,320,50,1722,0,35,100083,79
4326,1.078464193543163e+19,14103100,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,278011d9,fbc27727,1,0,19772,320,50,2227,0,935,100081,48
4327,1.0784770871351288e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,2bc13ef3,2347f47a,8ded1f7a,a99f214a,90a87adf,4beb2ba6,1,0,23642,320,50,2709,3,39,100070,23
4328,1.0784988696082905e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,8e544e45,62e60c2e,a5bce124,1,0,23993,320,50,2748,0,35,-1,79
4329,1.0784996562513412e+19,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,25b65126,3de05cb4,1,2,17753,320,50,1993,2,1063,-1,33
4330,1.0785046759171527e+19,14103100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,06f1880b,5ec45883,1,0,19772,320,50,2227,0,935,-1,48
4331,1.0785101836745669e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,10a71ecd,981edffc,1,3,21189,320,50,2424,1,161,100193,71
4332,1.078546121105881e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,4085d9ae,d9b5648e,0f2161f8,a99f214a,23945ba8,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
4333,1.0785838951064838e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,52de479e,1f0bc64f,1,0,23160,320,50,2667,0,47,100034,221
4334,1.078584372727366e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,cee65140,ae637522,cef3e649,a99f214a,dd9d52e4,502553fb,1,2,23867,728,90,2736,0,33,100170,246
4335,1.0786150596331084e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,06c56a70,7a044878,1,3,24009,320,50,2749,0,43,100176,221
4336,1.0786581319486155e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,257ab935,ae637522,0f2161f8,e2c3bc84,85e04938,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
4337,1.078682890359519e+19,14103100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2901bdb9,8a4875bd,1,0,21893,320,50,2526,0,167,100075,221
4338,1.0787055269288864e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6688d317,15dc77b3,1,0,21611,320,50,2480,3,299,100111,61
4339,1.0787668778860476e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0c772577,c6263d8a,1,0,22676,320,50,2616,0,35,-1,51
4340,1.0787679023540466e+19,14103100,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31e4126e,5096d134,1,0,23999,320,50,2748,0,35,100131,79
4341,1.0787740993452155e+19,14103100,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,722ffa2c,9b0f71c2,1,0,17894,320,50,2039,2,39,100077,32
4342,1.0787906236254878e+19,14103100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4df6cec0,5434e0d9,1,2,22190,320,50,2556,3,167,-1,23
4343,1.0787957958539663e+18,14103100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae3a4f1d,5ec45883,1,0,20251,320,50,2323,0,687,100081,48
4344,1.0788130016803703e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,8a2d5482,684581ce,1,3,24009,320,50,2749,0,43,100176,221
4345,1.0788396521031483e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,b0092428,24f6b932,1,0,23866,320,50,2736,0,33,100170,246
4346,1.078841541065671e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,4144416d,9f311aba,5096d134,1,3,22193,320,50,2556,3,167,100199,23
4347,1.0788560383096222e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,313daeee,a1a7a957,1,0,23900,320,50,2740,0,163,100013,17
4348,1.0788615031141523e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,7ed30f6c,4ea23a13,1,0,20634,320,50,2374,3,39,-1,23
4349,1.078891074384391e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f3f19088,be6db1d7,1,0,23160,320,50,2667,0,47,-1,221
4350,1.0788927583886852e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7760d58f,e89d7ec2,1,0,21611,320,50,2480,3,299,100111,61
4351,1.0789034656197876e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,15ee9ddc,04f5b394,1,0,22254,320,50,2545,0,431,-1,221
4352,1.0789136117229674e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,67bcc2e3,744ae245,1,0,23160,320,50,2667,0,47,-1,221
4353,1.0789177205793645e+19,14103100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,67cdbea4,9f712796,1,0,19016,300,250,2162,2,39,-1,33
4354,1.0789192937993732e+19,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7926e16d,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
4355,1.078957592948475e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,caaab483,ef726eae,1,0,23866,320,50,2736,0,33,100171,246
4356,1.0789704569990828e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,f2807f0f,5cba86ad,1,0,23866,320,50,2736,0,33,100171,246
